screen_id,name,module,registry_status,route_evidence,runtime_reachability,scoped_parameters,return_restoration,authorization,deep_link,feature_ids,feature_contract,visual_status,feature_status,notes
FOS-GLOBAL-001,Splash,global,MAPPED,STATIC_MAIN_ACTIVITY_SPLASH_BRANCH,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-005,Health Case Detail,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-006,Treatment List,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-007,Record Treatment,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-008,Treatment Detail,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-009,Withdrawal Dashboard,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-010,Withdrawal Detail,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-011,Vaccination Schedule,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-012,Vaccination Capture,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-013,Formulary,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-014,Formulary Item,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-015,Protocol Packs,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-016,Protocol Pack Detail,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-017,Accept Protocol Pack,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-018,Apply Protocol Pack,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-019,Protocol Slot Editor,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-020,Vet Visit List,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-021,Record Vet Visit,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-022,Vet Visit Detail,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-023,Lab Results,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-024,Record Lab Result,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-025,Lab Result Detail,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-026,Disease or Reference Library,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-027,Reference Detail,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-028,Emergency or Red Flag,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-029,Health Timeline,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-030,Health Report,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-TASK-001,Today Board,task,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-TASK-002,All Tasks,task,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-TASK-003,Task Detail,task,MAPPED,STATIC_CODE_ID_REFERENCE_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-TASK-004,Create Task,task,MAPPED,STATIC_SOURCE_MAP_HINT_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-TASK-005,Edit Task,task,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-TASK-006,Assigned to Me,task,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-TASK-007,Scheduled,task,MAPPED,STATIC_SOURCE_MAP_HINT_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-TASK-008,Overdue,task,MAPPED,STATIC_SOURCE_MAP_HINT_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-TASK-009,Completed,task,MAPPED,STATIC_SOURCE_MAP_HINT_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-TASK-010,Calendar,task,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-TASK-011,Recurrence,task,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-TASK-012,Task Attachment,task,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-TASK-013,Task Completion Evidence,task,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-TASK-014,Task Generated by Protocol,task,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-TASK-015,Task Generated by Lifecycle,task,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-INV-001,Inventory Dashboard,inv,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-INV-002,Inventory List,inv,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-INV-003,Inventory Item,inv,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-INV-004,Create Item,inv,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-INV-005,Receive Stock,inv,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-INV-006,Receive Lot,inv,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-INV-007,Issue Stock,inv,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-INV-008,FEFO Issue,inv,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-INV-009,Lot Detail,inv,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-INV-010,Expiry Queue,inv,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-INV-011,Low Stock,inv,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-INV-012,Reorder Rules,inv,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-INV-013,Reorder Alert,inv,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-INV-014,Stock Movement History,inv,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-INV-015,Stock Adjustment,inv,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-INV-016,Stock Count,inv,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-INV-017,Inventory Search,inv,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-INV-018,Supplier Binding,inv,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-INV-019,Inventory Report,inv,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-FEED-001,Feed Dashboard,feed,MAPPED,STATIC_CODE_ID_REFERENCE_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-FEED-002,Feed Inventory,feed,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-FEED-003,Feed Item,feed,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-FEED-004,Feed Plan,feed,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-FEED-005,Feeding Schedule,feed,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-FEED-006,Feed Issue or Consumption,feed,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-FEED-007,Feed Cost,feed,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-FEED-008,Ration Builder,feed,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-FEED-009,Ration Analysis,feed,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-FEED-010,Ration Compare,feed,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-FEED-011,Feed Alert,feed,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-FEED-012,Feed Report,feed,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-WATER-001,Water Dashboard,water,MAPPED,STATIC_CODE_ID_REFERENCE_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-WATER-002,Water Point List,water,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-WATER-003,Water Point Detail,water,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-WATER-004,Consumption Capture,water,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-WATER-005,Water Inspection,water,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-WATER-006,Water Quality Result,water,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
